"8900 Randers C","LIVE: 4-1 til Randers FC i overtiden",http://www.tv2oj.dk/artikel/279896:oestjylland--LIVE--4-1-til-Randers-FC-i-overtiden
"8541 Skødstrup","Vinbonde: Modne kvinder køber min vin ",http://www.tv2oj.dk/artikel/279898:Aarhus--Vinbonde--Modne-kvinder-kOeber-min-vin
"8900 Randers C","48-årig nægter medansvar for overgreb",http://www.tv2oj.dk/artikel/279907:Randers--48-aarig-naegter-medansvar-for-overgreb
"8382 Hinnerup","Hænger i én arm med 230 km/timen",http://www.tv2oj.dk/artikel/279924:Favrskov--Haenger-i-en-arm-med-230-km-timen
"8700 Horsens","Historisk 100-års jubilæum i Horsens",http://www.tv2oj.dk/artikel/279930:Horsens--Historisk-100-aars-jubilaeum-i-Horsens
"8600 Silkeborg","To drenge i en kano skabte panik",http://www.tv2oj.dk/artikel/279932:Silkeborg--To-drenge-i-en-kano-skabte-panik
"8900 Randers C","J-dag: Politiet holder øje med bybilledet",http://www.tv2oj.dk/artikel/279935:oestjylland--J-dag--Politiet-holder-Oeje-med-bybilledet
"8000 Aarhus c","J-dag: Politiet holder øje med bybilledet",http://www.tv2oj.dk/artikel/279935:oestjylland--J-dag--Politiet-holder-Oeje-med-bybilledet
"8000 Aarhus c","Navitas er blevet kampplads i en benhård branche",http://www.tv2oj.dk/artikel/279936:Aarhus--Navitas-er-blevet-kampplads-i-en-benhaard-branche
"8900 Randers C","Randers HK med tre på stribe",http://www.tv2oj.dk/artikel/279941:Randers--Randers-HK-med-tre-paa-stribe
"8600 Silkeborg","Silkeborgs borgmester: Der bliver ikke lukket skole-matrikler",http://www.tv2oj.dk/artikel/279943:Silkeborg--Silkeborgs-borgmester--Der-bliver-ikke-lukket-skole-matrikler
"8000 Aarhus c","VIDEO: Julestemningen er skudt i gang med J-dag",http://www.tv2oj.dk/artikel/279949:oestjylland--VIDEO--Julestemningen-er-skudt-i-gang-med-J-dag
"8700 Horsens","AC Horsens holder fast i topplacering",http://www.tv2oj.dk/artikel/279954:Horsens--AC-Horsens-holder-fast-i-topplacering
"8900 Randers C","Målrig Randers FC-sejr over AGF",http://www.tv2oj.dk/artikel/279956:oestjylland--Maalrig-Randers-FC-sejr-over-AGF
"8000 Aarhus c","Målrig Randers FC-sejr over AGF",http://www.tv2oj.dk/artikel/279956:oestjylland--Maalrig-Randers-FC-sejr-over-AGF
"8900 Randers C","AGF: Der var ikke skyggen af straffespark",http://www.tv2oj.dk/artikel/279972:Aarhus--AGF--Der-var-ikke-skyggen-af-straffespark
